directorId,movieId
491739,75450
1788,154
76595,82881
86004,26776
137768,46923
1788450,450225
30008,14675
64998,38937
128947,150004
86009,39347
149929,49719
5269,82968
150639,117422
53178,13920
1306670,262782
95456,56231
12009,27841
42378,13852
74341,13158
53671,7913
13953,23282
82796,47851
74619,274167
71797,93103
33724,187633
116780,27698
1172541,20604
5561,237925
119437,18741
76171,85349
33254,270007
39058,92413
224079,99247
104764,29710
56338,55931
793,36265
74008,12696
49243,154623
183036,92381
89166,21930
70301,137333
25236,7346
50567,48451
145446,13352
72197,12432
5713,262841
80568,225958
23776,30203
119234,37949
1383268,301849
72908,67463
605443,68715
51950,7091
236378,20846
15890,9455
89518,22943
19244,42738
52405,35196
29808,28435
12840,11009
122449,111744
893,9923
1355827,288286
29433,40145
130101,44028
1369327,74695
5292,393457
55668,8393
1140975,159211
1207807,48336
112593,36575
124971,26810
76813,20968
107131,90928
63744,17575
1074666,84185
2428,43145
589306,80350
65630,257445
62047,10545
1404686,198342
16780,82708
127542,42185
40391,86598
35971,4283
1211413,213270
99032,45408
6593,2525
592762,123690
80384,316715
6818,501
20023,40939
1042634,67337
20025,185987
1879151,327924
146745,76800
3776,65612
58268,12609
130791,198677
108097,27653
35479,113784
8636,63617
181552,91250
15657,56067
99432,50699
45672,45233
1270,14694
21113,42632
64219,64100
6046,61891
8635,51371
116155,62894
33806,61581
4695,95108
74097,13014
589445,44320
35269,14830
96861,68004
108662,31979
56828,154276
1719069,413417
92591,226188
56369,339405
30422,35671
18514,26579
149749,71626
1122782,145504
73150,43018
49730,241261
1034751,131098
37236,4435
112092,374618
77101,63591
80609,20121
53120,316727
70980,118517
6824,36952
1646406,376681
1744,68977
108750,32013
2171,87818
82461,60971
35734,40264
99511,102949
78720,376823
55161,11930
1273101,238561
1435004,328763
1245816,356864
1190819,320430
22669,14469
93195,116185
2128,280092
1522124,356486
85717,20148
586938,241928
155598,381737
87355,165404
1221798,103205
4723,421550
607,37557
102445,24276
105153,25482
1045469,76234
80923,41505
1056130,80219
8858,6280
1448215,276905
37126,4412
92694,14885
85551,234356
56836,8930
1335417,357959
126638,62177
125952,51285
18335,136884
87713,20359
52049,11217
18855,19158
45791,96958
1524,137
1046127,283384
40644,245891
1371122,217057
113525,34981
105642,411736
1329201,44805
4415,439
59410,45041
101108,79426
93943,89547
1608311,393731
60099,22007
1152,329227
934,256917
12160,198567
142517,337549
100296,53045
53996,123366
56742,58083
39463,45211
18878,7451
94218,43890
55728,84030
90522,28575
26635,89488
226553,22014
1035927,173873
116329,56663
88237,60153
40863,172533
90,148
40684,245891
91759,35052
8246,13776
73693,12806
617138,430448
769,297
77367,14866
6448,11040
109905,78504
1551553,373479
14643,101557
30365,11780
70862,72103
1012152,135697
94134,61803
74600,288931
65611,69160
1046507,150226
2042,10609
1090060,48761
1650,1716
213341,42456
26473,44635
34613,26866
1041643,40029
940663,126925
587603,168295
550227,157559
26852,74830
16378,204784
107669,63258
4415,36102
103699,147132
16745,8737
1461114,262542
57692,23134
440414,444513
144232,13094
95501,98635
21002,158426
3028,3432
82859,30492
116789,336972
19528,37036
1377205,384683
69488,32117
56828,10081
1096867,296096
133794,45778
121585,64441
96854,17086
1264231,225285
55189,63700
142138,78308
3929,167618
228334,58197
3290,1550
12515,121354
82226,376134
548474,11198
544621,65386
49450,38362
1334911,252067
40260,128412
20556,3418
376187,382474
34751,255388
44113,9837
84981,47340
61346,13821
138330,47282
1284493,249164
21394,135858
9956,284841
39012,27804
928915,80767
64278,28101
138,24
58728,143887
93193,134446
93561,108762
55789,50014
32670,3541
36187,30128
1168042,54861
2380,7342
4780,277968
1138344,408381
150844,105885
237285,65089
99436,48300
76981,39435
1212571,113210
88820,77010
1509998,345913
1299467,332742
240846,51122
586204,40419
131846,44974
61797,10001
87341,79934
21370,19380
60045,48186
30365,12651
2878,16268
52268,13570
2765,44190
93382,25228
1724,2887
7501,43048
84782,24801
21958,19126
57630,10186
13980,43176
979350,65766
56453,8975
1335497,278738
587509,79580
85675,20453
62797,71668
38507,30163
19800,52778
122597,39241
234817,253254
77926,15137
58728,73376
33062,185197
58498,23047
235932,110381
1065761,373200
107276,145373
77921,75629
15890,7183
33841,251421
64722,33061
1204065,204690
57639,69579
238822,35724
21479,160019
65994,286709
93561,25335
16384,14239
1181874,84442
19606,95358
78135,104709
61346,16056
1373892,300940
449908,106848
52961,92484
74948,13690
17825,181533
1032,342381
65429,33875
1065698,132038
121517,80699
148359,80539
981342,161024
105897,63990
14227,43039
1201,114
107065,85837
1298441,192028
133355,21242
100296,29596
108987,106821
72496,20527
34611,11317
1152324,170194
1434683,312797
1139079,174762
103112,128557
1143633,161303
2945,15992
583687,203665
932708,116714
1572172,381073
950745,223632
80747,209379
1075581,84643
21311,114638
127716,20339
69991,50086
172,127363
150182,27387
54804,288126
8504,100605
92561,97044
1218992,69798
113889,35801
109402,143322
94096,324178
93214,22559
1350348,285549
18618,228381
52112,7233
234669,410126
68993,21925
133006,45336
64508,67669
40391,84496
1132166,149854
583125,78115
33223,42362
83360,54272
3428,3164
54441,1245
562695,49169
21598,68339
45400,48204
8193,582
3290,71864
85598,368006
928490,254473
1011,3875
985009,91673
969801,19969
1060615,115189
103129,49158
19837,2111
5030,50153
142041,68736
112674,88423
2352,978
1032,48717
229263,77936
40549,84450
72543,64160
1179822,253255
64423,10257
1214587,299121
1776,592
60438,74549
61411,9982
1444767,191476
1208891,220746
10491,140894
77269,16941
1040963,119914
175033,41263
20030,352342
543652,166798
33064,110669
56253,194121
30715,3133
95768,20722
78021,93212
90365,113217
96439,413834
1088582,336220
96842,27052
188517,50435
40312,16374
1224522,30365
44117,7517
15115,7862
1500682,73541
70212,24293
33954,106358
13496,4592
20561,19457
836732,84329
101237,28592
1150431,168552
89157,109122
74159,13092
13776,86240
1109615,347855
13980,50474
67447,79090
37915,93939
26882,36095
1382096,257648
2801,51010
7791,89185
89596,41988
1224,36108
149793,99223
50778,66055
27991,24341
21217,17770
1191198,63573
16356,1268
56349,257093
37742,92316
197458,24214
69912,58886
32427,43881
33806,18568
1075438,121983
159240,146404
39608,5896
50300,33673
4610,15301
63937,31397
27977,64131
71174,53520
145304,58646
90064,23389
1100043,88293
1518676,362585
231086,163839
103112,128563
127378,29361
1669817,410876
1201,25010
55189,21589
11887,8839
76978,159412
543568,363579
42060,5201
73409,306964
63937,10134
72480,59500
44179,9042
5696,374461
11154,334533
32012,74767
105866,110447
40,31987
132876,241258
41530,10296
78053,176841
30365,32261
42378,88478
532227,77360
67589,295592
119476,38043
55018,227975
49361,37517
3074,119575
18392,48852
3776,8071
14643,118139
56865,33908
17554,71725
21958,25221
16644,26116
13348,22613
146445,37429
83399,32294
52193,39256
100054,28198
110115,273126
19606,96255
56836,36108
6201,10409
2261,42347
90574,137683
1090,9593
1201604,216983
834,37921
18907,60387
74106,418693
32919,77822
29627,33472
1214587,89763
62768,321258
65531,49948
19093,55441
146793,31293
138006,211024
85547,20053
235990,26841
3776,26347
129941,36355
127846,320150
227333,17635
8500,269710
47062,24713
11343,767
8500,117001
17812,6145
9054,31511
85670,36204
87033,31896
1429919,30953
104961,29609
115309,14521
11857,141489
3317,39767
139280,270529
81749,53413
16837,22796
84111,366269
936584,447511
37362,121903
507840,339547
583745,78326
54050,9007
11343,390422
1046877,62557
18090,1615
2352,2383
1455360,336212
1196552,275603
55018,46993
1149892,370382
20646,40817
11694,8247
557575,91001
1211848,19493
15127,5155
736,214139
1038654,81634
124137,46919
139537,34044
58868,10152
25630,69557
1474775,305309
10316,22549
72427,26195
67632,21989
87767,173793
122728,168027
88792,25584
18574,1673
32277,11119
592762,41678
15378,102081
18579,85339
4617,78313
37526,2470
58656,10473
96627,270899
11195,61864
107252,41901
1110379,249926
96983,79367
24380,2462
85434,19999
1283668,428687
131469,44787
92851,59481
110834,69217
53603,14681
53333,146198
87671,62425
92829,320132
89395,17439
145470,388192
57367,24633
1137903,216015
142618,51452
109745,32868
14520,73984
37362,52517
114678,35735
1085563,127700
956,58574
1088613,48675
5629,106280
39009,36194
101528,60287
47517,114251
85767,29058
73153,49559
1288707,253256
15663,26928
133259,27171
4499,9327
67924,43294
1310483,39104
96166,203819
1182346,314570
1827779,46967
76981,94092
77458,13249
63937,68773
6521,361777
1418,27375
21305,23051
145518,37523
70109,19528
97618,92635
35408,47979
76367,270045
30689,31251
163641,94874
72450,12486
648,27349
1284463,56552
50767,6615
1464978,339312
23799,168705
55119,8327
117773,52853
19473,86284
58689,10480
1126,124
4109,18229
82491,32858
13581,11888
1115712,309820
1439023,330399
6648,47474
27676,271664
145210,32790
172993,40694
31775,74831
9956,128779
4786,10435
94305,117531
142960,240906
13235,2755
142857,81708
32154,123623
1011135,96888
113764,35125
1153808,44386
15002,12257
120565,288168
1091896,122597
56872,9061
2176,8053
68002,11089
40863,5761
190,8879
1702826,423988
30477,157447
44683,392418
89924,179103
1050201,172673
101891,44698
61877,10006
63429,385962
122458,124821
33954,220504
67657,10961
35582,10063
1199439,214717
89685,37969
558509,70448
7187,9340
57898,58903
234422,20436
447616,22319
39996,183889
7832,575
1294594,113388
86008,20382
147113,27317
95433,251220
11431,28425
87671,61372
21506,43199
80568,16514
3146,25364
65843,47447
64061,18722
10723,11820
16378,91549
105294,188560
84714,19460
20629,2007
117773,90461
1296119,57361
69912,11567
13496,52654
54469,240745
87510,69985
1065698,246648
29625,260409
120229,160171
16294,18446
65242,17911
94787,38802
1122954,141423
52850,295698
3702,1964
1171368,46744
1123745,191476
16730,6934
1377521,293189
239051,38135
88648,53622
169182,210728
39271,64386
1097527,144204
2873,18392
2632,284296
6818,113255
933706,115572
1203292,47466
1025498,79842
95526,89743
81476,302156
84568,19369
68094,294959
57022,9256
14643,20638
152249,334532
42,16
672,10500
532227,47007
74971,260401
80602,380124
1045486,117592
139280,346473
18710,2195
1204877,219924
7087,10386
94878,44135
1043078,143881
65865,54794
69987,57331
134733,46088
69353,81442
105643,408220
170115,63809
564,8324
4645,48598
566109,72478
49063,42688
1360417,290382
67583,271462
4782,11223
31963,29100
29433,79506
88060,19092
34682,5825
1039943,163447
83555,18762
1305968,262311
237583,193726
229263,283701
234817,157289
6159,11259
125101,96664
80118,78694
173624,32638
6818,55624
1018069,45042
58498,9705
53238,7871
25826,28043
92409,24024
12438,243462
1145017,163431
19303,246403
53334,10161
562939,223551
94089,20989
234529,61901
1150,73604
64141,254905
938587,253292
112995,42800
78060,128766
47893,16084
5834,43823
1297673,122544
67813,12645
11523,147746
909,48706
96627,38282
100036,42511
994400,54966
16305,36691
932643,85822
12936,9255
41222,34995
123401,83683
1205201,324340
1209622,355264
89811,46258
1052811,369567
74091,38142
32427,61541
1186701,204344
13367,20701
28672,160171
133403,66164
1420,162494
8246,10337
95111,185579
1117467,142507
68687,26771
519898,326013
1486660,43700
10001,31507
571152,105398
56506,22434
5140,11596
19396,183039
213449,148478
51634,6967
1163928,31280
117083,37218
68,44043
67106,13892
114109,214264
95462,33592
1641405,400668
63709,21338
62116,412519
16522,32286
84439,59145
53861,32058
147040,53010
53216,13253
69719,21253
224610,54527
148557,136663
13953,119564
58255,323661
133406,45658
7396,8467
144596,341178
45989,52022
25826,27632
34481,10564
2991,234
116750,37047
223,45958
16513,1885
17597,1562
1044894,348689
5216,36108
145797,33740
1062364,56778
70100,192577
64114,92819
5140,18477
51677,68143
25826,2994
545155,111836
31074,29290
78176,18597
107630,43090
21825,277594
53995,390357
12698,81828
130816,61112
108481,141971
144960,15302
141886,42478
1866948,444066
82579,133831
34927,24615
69982,47477
5690,3170
1031144,158895
47974,20735
1177865,197733
6868,17244
9048,13973
69167,83183
91585,24408
52114,376659
127537,60139
84074,437752
987344,198795
52393,7298
631226,83902
110513,33340
69238,11401
69646,33494
68381,17190
29250,2981
9789,29005
116100,359549
114484,228198
146968,34898
99384,28013
1477101,57713
1102093,135312
58728,77985
61440,369820
84211,25128
40864,158743
143679,64197
69696,11800
1884,36141
3146,61650
1194699,336265
1134988,22025
89889,413785
59026,102899
10001,27973
1019226,265178
167403,358076
68457,24585
117773,65546
1039261,332739
8246,29122
578,7270
1142917,304030
4956,24016
230853,60290
7,127380
3349,31701
1054391,112304
17867,55725
22467,8691
119294,14633
1869,315335
65602,10546
107669,66091
227966,78531
110879,28030
1332318,277690
9168,59820
4522,209266
37302,31417
20023,282225
137618,220820
14911,11005
819,4967
574230,75232
4610,8388
96387,26826
1291301,243312
121216,43580
113896,20558
57048,280002
287526,39166
16853,333348
54767,58391
1035,2115
2294,187
34510,237584
151051,247720
46442,5898
16410,1362
100979,27396
4499,3049
130222,75793
37197,42998
15307,22162
1382436,278939
66839,106685
1612625,395278
72477,162056
1087686,292834
935628,87914
119294,134209
18854,53654
933253,131027
5174,2907
12329,81831
129938,87436
25182,40585
8630,114324
21183,17985
224974,55045
56381,8940
77101,42886
932222,59733
15358,218043
56512,14784
1300524,259014
118343,38454
563882,38048
208312,220443
67592,295592
99280,27937
1187609,382207
120020,38286
19942,270403
14520,41611
1190421,20873
8626,1920
17403,12569
27146,55734
16672,154972
28839,2911
11770,10016
6046,10880
41530,116613
17278,98499
65420,132137
1149659,167960
932315,85543
116804,14201
80698,16366
37360,4993
76381,274060
930333,205939
1058100,49728
7145,76516
1647425,405473
87355,22316
107168,30867
116065,196750
1083229,296750
73022,85126
16888,38805
14597,979
136082,54466
2000,158439
1378230,299269
606175,82567
212999,412518
1198233,213684
586094,79172
128924,100812
1903,27459
10051,11343
145130,51993
6648,490
56578,16290
1058225,77161
1572146,381040
73150,127776
50584,267752
210582,86556
2034,13373
16384,123
227397,20776
56072,203182
33724,27409
4109,32652
107736,15162
112280,87436
1503508,409421
1053651,256969
34751,4112
91569,343724
112159,407455
5306,39233
2662,77198
74099,33427
69946,26044
55806,33913
40440,33343
1346242,283712
120437,140472
48659,252596
27002,8785
56033,75086
28217,4134
18635,252853
56578,273641
1111221,106049
83480,129530
69038,156547
6648,44864
94075,161143
34751,183825
29625,107874
227520,81871
33064,215299
1614,293767
229269,53805
41550,75531
1037989,105538
1040501,106537
1041591,309063
1004951,95552
1099678,134632
42309,23736
57922,11587
2880,59232
1188735,206292
32327,31767
1220517,286532
44878,43715
122671,39331
121798,39024
26850,74505
92227,54768
171050,180850
29700,196065
455,1640
85456,208637
50542,29498
100036,125673
1163090,182097
18598,39410
34751,218582
62941,122857
59,101
1502584,356994
121585,47439
137565,46863
1202800,328594
1210843,368940
1350674,285685
1279519,244260
127367,41957
2632,9776
73289,68139
79759,79431
18897,25074
28523,56624
1332128,318972
114562,43109
1147080,16047
19639,54880
183,55931
49214,40165
106537,30565
70562,231304
1023127,390777
137932,76474
19656,135047
12361,170309
239235,175774
935866,84249
53978,78701
12824,47813
565366,22573
38689,217197
130482,45881
1088035,128842
71192,22317
592039,334376
936052,88302
223806,56224
108106,95956
70854,98302
10439,55792
46307,43395
5005,64481
130030,47434
17016,628
236859,154400
1598022,390296
8635,51364
110676,33441
96934,119769
5834,22660
228568,51182
46997,126031
5953,137014
1184377,237957
4410,117408
73962,85162
2662,128229
21305,249969
22140,16356
64864,22779
10790,77744
82511,17927
72299,61222
86662,98551
43553,133373
55493,330982
54296,8281
85894,159090
82442,233490
16187,62697
18596,2623
225556,57119
107721,31162
129074,105693
2725,127142
45419,397837
142960,144097
5026,24774
56377,285181
10099,2440
119294,129943
99463,184958
148822,162139
274386,51210
3556,11439
89956,72054
151399,146916
112206,24566
102844,56512
22987,36672
21506,2098
612897,38165
1512118,377431
70565,68097
938674,90645
933161,60141
82234,15251
12786,1995
1098558,104863
1348541,162512
1002601,36241
70055,44630
10828,36586
10781,31200
58837,135890
1281438,245963
1050751,263915
185995,278348
69741,12559
6521,39172
30310,16877
985013,52725
133502,304357
11688,81400
64141,18292
45996,5845
58251,36850
933747,86819
23921,2325
118346,72558
96369,91950
7879,13925
930212,83860
100888,83765
10781,26246
27977,35717
88820,105915
88077,31535
5125,8985
146795,52849
25182,39978
563421,71575
39743,99374
1086349,128061
9789,9526
20133,1944
145190,26469
95036,26293
5917,127521
5125,384664
1119816,143795
1488429,197854
5602,44239
24318,12120
89692,38346
9032,77064
13848,53397
1135153,312452
6818,67217
151232,18276
1020746,138611
12962,12447
78061,13185
18533,1358
141989,54638
1556646,430413
69144,15017
59923,39806
96691,185738
56205,36108
1468137,339152
1299831,258665
98839,20934
1119100,161426
559920,70934
146433,39936
77322,42078
18598,3160
32415,3539
1153142,48336
100505,117164
151073,65507
1430937,319986
40644,324552
5231,2133
86783,19670
96854,30237
583517,212503
1061179,115383
18179,11379
42712,461053
2917,130243
64099,72232
81085,273886
62116,10028
116406,54297
235930,20977
120757,33395
1134301,153541
1868,774
5844,10639
197209,387957
23628,29804
175534,135686
101053,92395
112174,34231
1725968,431251
65994,48943
1142661,247447
34497,76483
183036,188222
10030,191185
1769533,444935
12840,6341
84906,24739
15127,56142
1056850,27771
5026,21490
113799,85510
29009,21185
6818,360030
1295443,51795
7623,10223
106491,61117
144194,161808
7348,542
56198,8885
98319,27600
81285,17131
143385,42359
6448,31600
1182703,201076
100054,103067
104813,29760
129232,43083
968708,262436
8328,18886
20237,9801
109445,26900
55299,21544
3111,5
130789,44432
33485,42673
31,59861
148620,160793
150630,254188
67451,185263
585502,413687
18392,86816
1136479,155341
45642,36357
15206,319851
1133570,71506
83681,50341
68656,11225
227647,58287
104294,58195
77162,13944
53859,60948
1183930,293880
16294,209802
1195311,211317
137262,62177
8500,37347
650270,332706
621628,123691
1068712,118762
19093,108220
19457,109258
1126812,147939
1379024,19095
1420294,331501
95375,287422
27436,79921
113337,20992
197825,381008
969801,100594
62797,15135
19606,10297
916958,301348
187005,358532
1081906,376581
113873,79212
1247085,233438
82293,51352
81045,300665
29605,11197
39853,56309
6241,458
20028,8342
11434,12092
552208,13433
1561998,432602
4081,94225
44726,71924
238433,132133
1019955,315256
1146725,258656
12964,35233
12345,41516
64140,189204
123248,46314
1582981,119540
89745,84419
3248,42401
302339,35241
28239,12403
17649,1577
68338,274415
61069,44490
143010,68444
67569,70042
32427,147829
37932,9654
54240,8272
1090716,56325
226075,51000
107792,167733
2087,178587
22676,16639
224,1946
14606,52612
122969,53575
5140,43931
72205,47088
60693,9935
6737,816
37360,4462
67589,11019
1011158,22156
1152,6106
115987,36693
16294,275601
87695,91745
35318,171075
25182,10939
79737,16157
18308,38280
12011,28668
66124,26556
1168882,174350
1212571,374606
37362,43839
73663,12802
145134,17734
8482,35280
82678,164687
4755,19116
1035,70202
64227,85860
9956,258656
78199,192160
238101,231510
225244,126676
1438838,330348
1649505,406125
1088021,127866
1180430,52416
1198774,390054
77295,15809
1097458,133521
1106980,64212
29595,79887
230445,60068
78997,260666
552975,64805
57895,40878
10051,78247
78040,72213
23841,53080
1105229,81619
64815,16004
32919,25016
112201,34283
8333,81477
1209650,224089
139686,47626
83413,42779
16919,64334
32250,12225
51397,185752
10099,86825
1272345,263937
16566,38153
12329,49687
98940,68732
40184,266108
73153,12627
14597,208478
15148,1844
124688,15534
928428,82649
56654,375167
19707,26961
40940,24571
1020742,43734
1125485,343043
1252593,49874
2178,31357
54296,336199
90698,23976
90709,23996
9915,111752
110427,403570
985013,190868
182174,134474
82518,63957
140354,118872
102429,29058
101709,40715
74647,21189
64194,31875
1154320,171776
1178073,293444
932629,161179
18392,1654
131564,20683
1650,45948
9054,42914
53334,7445
1621083,412766
98538,98355
41040,18497
44797,189197
26850,128748
650909,84350
93814,24792
51917,7090
227520,198311
89602,141868
81322,13903
68381,30155
44878,82181
6111,11060
147040,204765
16745,163392
66800,22681
1029069,392067
32154,3486
1500666,243306
204484,57346
550121,250650
100888,84617
95293,32610
59670,126748
931125,269070
1258297,445590
77121,36807
9264,150004
8823,86081
1216479,39227
37362,44533
45427,84741
930628,84198
128745,42808
41041,356500
77121,30963
129628,91929
221365,153717
635017,211275
38914,46498
52849,45523
225397,57016
19969,22625
82800,22390
519898,262517
210110,13535
55420,8357
578,286217
15002,146216
8823,51426
24530,52761
87459,213955
1285985,138943
92693,46426
589006,80198
9340,76757
36693,17606
51373,86131
125101,72074
62416,44645
1927,11843
1562429,434616
185917,164652
158050,137236
74105,111174
76818,346564
105108,29865
11147,24349
1146982,397093
15663,4984
1018733,98560
9607,87799
30833,3149
82389,13911
1405036,314076
84034,70881
1035,2768
128107,85547
69797,11544
1404563,292014
13265,269981
945277,31463
51572,22590
8328,51768
56871,22165
176153,129533
138,500
233134,128767
82767,18187
1211097,183433
3831,26030
81297,75507
40243,11469
40575,134777
228,12509
209972,62106
52909,129609
1288290,279414
46997,93862
936169,88421
1188732,206289
29662,28770
93003,359325
88077,21935
47399,30801
1055737,63414
1077512,42593
5763,10227
110338,33222
146515,50108
112160,103635
6414,155325
1041418,209247
1468855,340684
39104,209802
25527,102222
2873,18220
932396,128298
1079597,106337
32983,376515
69042,59569
579421,16324
1037367,84925
558636,162877
57641,326755
17167,8676
77123,262982
11528,45537
1051851,13299
1275990,268100
1122354,417820
1032,11324
591296,198782
772490,101383
1197213,212849
1772635,444193
72197,47953
1098783,270771
49949,74849
93905,1773
18356,426670
227520,198661
54773,29812
1309787,195022
83319,36377
230978,173728
138006,60315
18823,320736
54441,29946
57777,88863
32233,253817
202149,85163
25165,50553
198612,112130
31024,8427
76381,51227
938768,128679
1217041,260916
9108,42473
11694,9430
1181888,440508
39743,11571
54874,73123
127378,61998
142272,328387
27992,18111
6824,455963
602161,154663
1097571,46423
95329,354832
182,412924
50739,87906
57434,9603
2333,115150
1013108,143169
8500,11617
38689,14237
43993,15457
1079368,139856
1225777,112618
1150,64936
1401324,70665
65133,418990
1658143,408550
54469,10688
232019,60164
893,9509
51373,66043
70238,13053
67924,11160
105666,217775
6759,140783
94045,157075
96042,126754
80384,14823
93905,43172
15488,49980
228177,66193
1374174,275657
131331,97206
87700,139922
1649790,406204
97162,27182
95024,251016
1336291,279661
1031752,351868
24939,43013
176148,192911
232898,79070
4451,84191
933176,319188
105084,107420
67897,53928
84641,43510
22669,128129
1331991,277547
124137,80094
88857,53296
32277,20333
1206602,167548
43553,49823
39009,36373
13953,51364
222101,137669
1082401,86522
145821,413658
71276,79464
93905,200324
141619,53689
68424,25037
1186907,45739
1387332,124484
589012,265497
2662,27629
144855,51511
1220406,225534
1045547,103947
568262,191476
252878,77448
34799,53830
52894,7548
1278717,88744
12840,11384
1007605,96026
1716273,428355
1289490,36164
91659,57597
65994,14148
97895,28509
99667,140281
589764,80618
86250,27274
55761,97088
8929,43106
110834,33519
16475,35976
938907,86632
19069,8286
109744,265394
2765,80555
6818,77365
81159,19173
1187602,113364
1496,194310
17520,1826
172,25147
56852,15969
1035,14839
169334,84742
9181,616
124858,256779
10601,20000
932609,69484
1211216,420245
72343,28414
129482,78140
102355,184323
72191,42399
20025,42143
14875,19335
204484,140465
27226,7006
17948,37307
141883,348674
1065698,257561
4410,8429
1007686,96088
81693,25182
222505,343435
18669,75141
146484,13733
57865,335053
5026,9764
93906,82106
964702,406231
96627,52873
1228033,285594
1012317,430973
65390,13201
27213,298986
38856,4676
16294,39437
105448,117341
11201,75944
5139,24038
173004,14174
1429921,30953
563461,126204
16939,41588
11676,37003
95501,20530
16410,1361
10601,59087
2710,280
56342,24660
15705,43030
36061,18819
1400679,270672
5602,48784
188517,73134
1307554,222951
82800,52847
1048458,14407
20605,6733
1156260,31041
1347153,87799
582417,156389
30833,89645
1056266,60665
29214,82687
30678,81937
1141395,159638
95456,47240
1053420,222935
550956,118381
31274,134602
42,36108
1188,25650
21737,9943
70109,32164
11523,104704
38803,282879
142510,63568
111415,32678
18574,26502
8858,11566
87883,15440
71947,45602
3078,24798
9789,52036
575084,379300
6448,1162
70235,11659
1322141,270936
63452,40833
931778,26877
52849,261581
56381,32456
1033607,163869
73282,12655
1394796,308418
110337,33222
63772,51780
22558,360249
79272,298583
101377,28940
559774,35760
1382280,33441
136903,46564
108497,43997
59023,34376
19769,144336
55790,76411
119294,36108
1050915,67280
61985,369776
34517,16486
54839,362430
87267,60543
115755,197725
1128881,120802
77294,14787
24173,2355
21737,60809
93382,56596
11983,59847
54967,10603
115906,36681
19528,36612
1532,10729
1313766,266723
102798,26342
114334,157845
6648,96118
53943,401895
81799,41468
1090,9096
16767,55257
93975,147882
33064,64129
127759,42313
109083,65010
64114,60792
144299,266279
1192110,401132
146793,93834
1420,133
1437179,362185
121830,82881
213549,125953
1168227,185640
84034,42812
550480,36162
37360,79735
92410,135659
235647,62637
170115,126816
552561,193726
235496,44710
1060563,354547
7623,764
59026,32643
235146,76822
80384,13849
32154,143769
15389,11012
3556,11481
17309,126934
111346,33784
122619,80169
42060,36652
3556,36108
1023127,100046
145111,20898
207180,238749
969493,54812
93406,139169
12160,165432
486,32502
14643,75510
12989,4643
1046110,144886
1134304,294543
94218,28257
52038,10419
557984,392817
1632160,401164
31621,25018
56539,8998
7506,104989
1243,11485
4956,1643
56998,11237
142517,102622
55934,39356
18024,1609
3893,13788
74118,54157
1213083,47095
587603,43339
46712,296820
20400,1979
83588,49803
78001,15208
2891,42641
566314,43213
15780,15213
1037775,298787
1219130,365037
1046547,109463
144826,110733
107762,98246
16136,33441
57895,22555
8500,17664
46959,130098
87318,21244
11434,58159
91987,124298
1187681,205263
558465,70418
25558,15081
52629,25155
103602,64015
56911,10406
13776,18588
1884,2297
83588,158928
107564,31048
21678,39851
143463,95414
32205,73066
8500,206034
1038016,129882
14643,50073
44726,29491
2333,157641
1090940,130269
82769,17021
1737690,137528
222866,55655
11676,1073
14132,33510
84111,261814
1423975,137269
935013,319352
1081758,125806
6593,32627
85716,19016
79279,333385
16142,279254
235138,35856
70862,169883
159767,40056
123661,25764
89745,230182
6111,36234
137194,26809
125690,91150
57581,23759
146704,52799
4014,76649
78845,13784
142951,49847
80450,16371
82800,84295
33433,7863
14520,22201
110922,30671
213330,62614
121283,34875
113411,90682
51677,30183
1205890,220809
148119,27985
232669,40423
991853,294600
7018,508
63713,55728
107762,114006
27746,409879
76310,14067
149401,86172
1276554,241553
137195,26809
81020,16934
1633089,401427
1520071,347495
1852320,137801
569301,73215
63920,66192
144536,74135
2000,38766
32012,154980
146438,380623
172,49474
1752111,388907
1070462,60807
46712,37637
1296722,42916
2891,875
929343,340484
932635,438144
1558103,375898
56742,205349
1046935,324573
175873,191515
4065,37086
56983,90052
30249,34778
124856,40864
2087,31167
12698,130917
583175,257296
87121,225850
84074,422548
2662,159849
8500,113788
63571,15860
1223306,321666
1120003,64674
8500,43040
103699,29388
30956,104973
80727,169355
11429,10693
95320,48453
130424,45862
1160636,178314
9182,38749
148085,44104
259027,94744
70069,105737
17812,8090
86496,18152
1056171,112090
223844,253808
161784,54933
1957,10524
13953,51366
66059,328032
222607,93492
936622,372490
99436,187897
89889,142161
81963,17483
12718,28093
1077999,124101
88857,22326
45427,26381
4780,10018
9660,13274
4489,9273
196858,25781
1196937,107946
127767,150054
533375,77680
17268,6466
5696,48259
95329,82430
107736,31183
12689,259183
65879,266285
4135,87496
34613,72898
62157,21246
557736,165213
190736,67220
52968,21634
670174,30143
63973,35265
107836,48128
72061,75888
49923,6476
71082,231218
92317,24696
1477,132
64508,23148
1210932,282768
17108,191476
16960,103332
140244,137144
583638,170368
1429653,243881
1309935,179668
230598,103218
201,38
84981,256092
18072,8366
50300,26387
77301,51533
108129,13762
131239,29044
64211,103620
9888,64900
1230787,192544
146793,31214
1181874,72891
34262,3934
549982,324174
4065,93775
1084300,127259
116357,323262
226101,71063
82949,86823
15149,19381
937648,15776
44130,71181
20192,1948
52606,96973
97017,37294
51696,44032
1548453,350594
130087,20625
130817,24397
73153,65707
141888,319656
39996,46948
18864,953
10921,3112
1264511,229768
87094,92662
1187602,426634
1422968,323428
54773,50277
95462,18775
61678,9994
132452,61952
151721,79192
