movieId,movieName,movieDuration,movieBudget,movieReleaseDate
128571,The Big House,87,0,06-14-1930
1878,Page One: Inside the New York Times,88,0,04-29-2011
79836,Tulips of Haarlem,0,0,06-07-1970
59231,In Search of the Castaways,98,0,12-01-1962
129518,Hand of Death,95,0,07-15-1976
67441,The Inheritors,95,0,06-19-1998
297631,Trial on the Road,96,0,11-06-1971
56256,The Cheerleaders,81,0,03-01-1973
133684,Silent Predators,91,0,06-13-1999
47122,One Body Too Many,75,0,11-24-1944
64051,Once Brothers,79,0,10-12-2010
243416,Cargo,7,0,04-02-2013
76211,Hercules,93,85000000,06-26-1997
45568,Looking for Langston,45,0,10-31-1989
248698,A Thousand Times Good Night,111,0,08-31-2013
137333,How to Sell a Banksy,85,0,01-06-2012
64736,Colour Me Kubrick,86,0,01-01-2005
210059,The Doe Boy,85,0,01-25-2001
45225,The Whole Town's Talking,93,0,02-22-1935
153795,Safe Haven,115,28000000,02-07-2013
44968,Dreams That Money Can Buy,99,0,09-01-1947
127374,The Great Waltz,135,0,11-11-1972
38348,Contempt,103,900000,10-21-1963
23570,Private Number,95,0,05-01-2015
124902,Eat,45,0,12-31-1963
72096,What a Man,95,0,08-25-2011
336735,Aquí Entre Nos,73,1,03-30-2012
64,Rabbit and Deer,17,0,12-25-2013
332827,Ultraviolet,87,30000000,03-03-2006
30246,Cure for Pain: The Mark Sandman Story,85,0,04-29-2011
51515,Fear and Loathing in Las Vegas,118,18500000,05-22-1998
459928,Il giorno in più,0,0,12-02-2011
112687,The Rain People,101,0,08-27-1969
273890,Island Guests,81,0,10-04-2005
228813,Rain over Santiago,112,0,12-10-1975
117999,Spark of Being,68,0,11-19-2010
102444,Stuff and Dough,90,0,06-01-2001
81670,The Russian Game,95,0,10-04-2007
262755,Flaming Creatures,45,300,04-29-1963
28793,Jimi Plays Berkeley,55,0,07-10-2012
199661,Acéphale,90,0,01-01-1969
84211,Sitting Pretty,83,0,01-01-1948
9321,Legacy,93,0,10-15-2010
363413,Dedh Ishqiya,152,0,01-10-2014
50357,Uncanny,91,0,01-31-2015
42254,Piter FM,85,0,04-20-2006
53050,In the Dark,88,0,01-12-2013
30192,The Big Picture,100,5000000,09-15-1989
364137,Straight A's,88,7000000,01-16-2013
16433,Born Yesterday,100,0,03-26-1993
26264,Arthur Newman,101,0,09-07-2012
97361,War of the Buttons,94,0,09-29-1994
83614,The Pallbearer,97,8000000,05-03-1996
76812,A Dangerous Man: Lawrence After Arabia,107,0,04-18-1992
12623,Bloodhounds of Broadway,93,4000000,11-03-1989
81115,Lakeer - Forbidden Lines,170,0,05-14-2004
26358,Talk to Her,112,9285469,03-14-2002
28682,Ennum Eppozhum,147,0,03-27-2015
42062,Civil Brand,95,0,08-29-2003
198652,At Play in the Fields of the Lord,189,36000000,12-06-1991
92647,12 Feet Deep,85,0,01-01-2016
280640,Doomwatch,92,0,03-01-1972
83816,Twelve Chairs,198,0,07-15-2004
157655,Neurons to Nirvana,69,0,10-19-2013
11027,Last of the Mobile Hot Shots,100,0,01-02-1970
38962,Welcome to Blood City,96,0,08-23-1977
316268,Jock of the Bushveld,89,0,07-29-2011
17130,The Edge,100,0,03-26-1968
25509,Coffin Rock,92,0,09-04-2009
33358,Josephine,88,0,06-19-2013
63883,Safety Patrol,96,0,03-29-1998
8447,The Polar Bear,90,0,11-12-1998
2200,Pyaar Ka Punchnama 2,159,1,10-16-2015
22165,Apollo 18,86,5000000,07-20-2011
26175,Fox and His Friends,123,0,06-06-1975
203739,Ghost of Dragstrip Hollow,65,0,07-01-1959
53693,Standing in the Shadows of Motown,116,0,11-15-2002
116853,All Three of Us,0,0,11-04-2015
44732,Grand Theft Parsons,88,0,06-18-2003
8895,George of the Jungle 2,87,0,08-18-2003
949,'D',107,0,06-03-2005
65603,You Are My Only Love,101,0,02-01-1993
134777,Black Butterfly,93,0,05-26-2017
94069,Suspect,121,0,10-23-1987
49057,Wings in the Dark,75,0,02-01-1935
126083,Phoenix,90,0,01-01-1995
278927,Emanuelle in America,100,0,01-05-1977
205985,Moontide,94,0,05-29-1942
71623,Loot,101,0,05-01-1970
20182,Easy Money II,99,0,08-16-2012
200998,Geronimo,107,0,10-15-2014
11798,Internes Can't Take Money,78,0,04-16-1937
1585,Dangerous Child,91,0,07-16-2001
36529,The Postman Always Rings Twice,122,12000000,03-20-1981
251241,Murder by Proxy,87,0,03-19-1954
44043,Lake Eerie,104,0,01-15-2016
179826,Crossroads,93,12000000,02-15-2002
19719,The Bribe,98,0,02-03-1949
92931,The Mostly Unfabulous Social Life of Ethan Green,88,0,04-29-2005
43333,Drama-Mex,105,0,05-23-2006
80287,Angels and Insects,118,0,09-10-1995
279966,Jacob the Liar,100,0,12-22-1974
3088,The Bridge to Nowhere,105,0,08-17-2009
1845,Ivanhoe,106,0,01-01-1952
10950,Vampire Academy,104,0,02-07-2014
46995,Krummerne,86,0,10-04-1991
8469,The Bling Ring,87,0,09-26-2011
38389,Spring Break Shark Attack,88,0,03-20-2005
177572,Adoration,100,4700000,01-01-2008
123452,Heat,170,60000000,12-15-1995
174374,Nightwing,105,0,06-22-1979
71266,The Lost Room,270,0,12-09-2006
37302,Spasmo,94,0,02-16-1974
71905,The Trial,0,0,09-10-2010
24398,If You Could Only Cook,72,0,12-30-1935
68419,The Jungle Book,106,175000000,04-07-2016
31242,Miss You Can Do It,75,0,06-24-2013
1779,The King's Whore,138,0,11-14-1990
98532,Alien Abduction: Incident in Lake County,93,0,01-20-1998
153102,Three Bewildered People in the Night,92,0,08-11-1987
289673,This Is England,101,2380000,09-12-2006
283704,It's a Wonderful Life,130,3180000,12-20-1946
1116,Metamorphosis,96,0,08-07-1990
87060,Plastic Jesus,73,0,01-01-1971
95551,Cloak and Dagger,106,0,09-28-1946
49160,Odd Thomas,100,27000000,04-16-2013
27886,LolliLove,64,2000,11-21-2004
11208,Perry Mason: The Case of the Ruthless Reporter,95,0,01-06-1991
10206,Désirée,110,0,11-16-1954
54007,Rent-a-Cop,96,0,11-28-1987
5165,The Forgotten,89,1446950,08-22-2014
42626,My Darling Clementine,97,0,12-03-1946
39875,2 Days in Paris,96,0,02-09-2007
286595,I Am Sam,132,22000000,12-28-2001
19827,Madeleine,114,0,02-14-1950
124315,Animal House,109,2700000,07-27-1978
359305,Up in the World,87,0,01-01-1956
58487,Big Hero 6,102,165000000,10-24-2014
43750,White Banners,92,0,06-23-1938
9585,Lenny Cooke,88,0,12-06-2013
52183,Cleopatra,88,0,11-13-1912
76853,Left Behind,96,0,10-30-2000
45579,Superheroes,81,0,08-08-2011
10275,Bodysong,83,0,12-05-2003
25095,Anuvahood,88,1000000,03-18-2011
64108,Just 4 Kicks,92,0,01-01-2003
104462,Roger & Me,91,160000,09-01-1989
14558,Sensation,107,0,11-04-2011
81751,12 Days of Terror,86,0,07-05-2005
31560,Cinderella,90,0,01-01-2000
65262,Leopardi,137,0,10-16-2014
65114,The Wind That Shakes the Barley,124,6500000,06-23-2006
41142,The Proud Valley,76,0,04-06-1940
48993,The Mansion of Madness,99,0,08-10-1973
39468,The Time Travelers,82,250000,10-29-1964
347870,Slaughter High,90,0,01-01-1986
18174,Wicker Park,114,30000000,09-03-2004
169877,Buffy the Vampire Slayer,86,7000000,07-24-1992
41324,Star Kid,101,0,01-16-1997
45043,L'Avventura,143,0,05-15-1960
31819,Isadora,131,0,09-14-1968
314283,Popcorn,91,0,02-01-1991
114726,Marie's Story,95,0,08-10-2014
223346,The In-Laws,103,9000000,06-15-1979
64484,Sopyonje,112,0,04-10-1993
174787,An Inspector Calls,86,0,09-13-2015
190173,La stratégie de l'échec,0,0,01-28-2000
164073,Under the Yum-Yum Tree,110,0,10-23-1963
47247,Not Without My Daughter,116,0,01-11-1991
100540,Gecenin Kanatları,0,0,01-01-2009
40194,Slumming,100,0,02-10-2006
76235,The World's Greatest Lover,89,0,12-18-1977
78531,The Shaolin Temple,95,0,01-21-1982
63654,Wuthering Heights,105,0,10-16-1992
16909,The Frankenstein Syndrome,88,0,10-01-2010
259694,A Terrible Night,1,0,01-01-1896
21484,Lejdis,0,0,02-01-2008
40658,Casanova Brown,94,0,08-23-1944
32928,A Blueprint for Murder,77,0,09-01-1953
125874,He Knows You're Alone,94,0,09-12-1980
10470,The Cockleshell Heroes,97,0,11-16-1955
4377,Under the North Star,193,6153120,12-04-2009
282672,The Human Comedy,117,0,03-02-1943
65892,Godzilla vs. Megaguirus,105,8300000,11-03-2000
2832,Slash,100,0,03-13-2016
93519,An Inspector Calls,80,0,03-16-1954
12246,Bovines,64,0,02-22-2012
293109,Fidel: The Untold Story,91,0,08-02-2001
320453,Lies,112,0,09-04-1999
16933,The Adventurer,31,0,10-22-1917
161187,A Perfect Christmas List,86,0,12-14-2014
15227,Out on a Limb,82,11000000,09-04-1992
10800,Bounce: Behind The Velvet Rope,71,0,09-07-2001
39141,Playing the Victim,97,0,06-08-2006
129533,Guerrilla: The Taking of Patty Hearst,89,0,11-26-2004
252894,Heart Beat,110,0,04-25-1980
21336,Down to the Sea in Ships,120,0,02-15-1949
46770,Extended Play,90,0,10-19-2006
189359,The Kill Hole,91,300000,08-28-2012
121642,Paris Express,90,0,02-24-2010
93676,Hunger,112,0,08-19-1966
83098,One Bright Shining Moment,123,0,09-16-2005
85988,Ko,160,0,04-22-2011
75608,Webmaster,97,0,08-28-1998
8875,How to Be Single,110,38000000,01-21-2016
3683,Possession,123,0,05-27-1981
41993,Starsuckers,103,0,09-30-2009
2616,The Extraordinary Adventures of Mr. West in the Land of the Bolsheviks,94,0,04-26-1924
189364,Love & Savagery,95,0,08-06-2009
343289,Werner - Gekotzt wird später!,80,0,07-17-2003
64861,The Child I Never Was,83,0,01-01-2002
28670,My Mistress,104,0,08-14-2014
31359,My Future Boyfriend,73,0,04-10-2011
98635,Identity,90,30000000,04-25-2003
372355,Karan Arjun,175,0,07-28-1995
58547,Mongol: The Rise of Genghis Khan,120,18000000,09-20-2007
80389,Onnenpeli,93,0,10-01-1965
17632,Life Can Be So Wonderful,70,0,09-15-2007
72660,They Drive by Night,95,0,07-27-1940
261830,Saving Lincoln,101,700000,02-15-2013
18190,Galaxy Express 999,128,0,08-04-1979
96951,Dragon Hunters,80,15000000,03-19-2008
90590,Tadpole,78,150000,11-01-2002
26422,Barbie: The Princess & The Popstar,86,0,09-13-2012
222619,Bomba and the Jungle Girl,70,0,12-07-1952
25969,The Dark Corner,99,0,04-09-1946
285848,Sur,127,0,01-01-1988
110568,Marvin Gaye What's going on Life and Death of Marvin Gaye,60,0,03-01-2005
36427,Twice Born,127,13000000,09-13-2012
19053,Someday This Pain Will Be Useful to You,96,8000000,11-02-2011
69912,Two Sisters From Boston,112,0,06-06-1946
68445,Sixpack,82,0,09-02-2011
44594,Dead Birds,84,0,10-01-1963
117700,Timber Falls,97,2600000,12-07-2007
347760,Flags of Our Fathers,132,90000000,10-18-2006
180813,Love in a Puff,104,0,03-25-2010
34937,Uncle Buck,100,15000000,08-16-1989
290739,Miguel and William,0,0,02-02-2007
46847,I Am Evel Knievel,94,0,09-10-2014
228407,Thirst,91,0,06-22-2010
9044,The Secret of Blood Island,84,0,12-01-1964
272878,Would I Lie to You? 2,105,12560000,02-07-2001
80608,What Did the Lady Forget?,71,0,03-03-1937
126300,The Black Hen,90,0,12-09-2015
22230,10 Years,100,0,09-12-2011
37437,Get the Gringo,95,35000000,03-15-2012
89984,The Hunt for Gollum,38,5000,05-04-2009
11596,I Don't Want to Go Back Alone,17,0,07-18-2010
24756,Björk: Biophilia Live,97,0,10-10-2014
245226,Dream Lover,103,0,10-24-1993
259611,Salomé,74,350000,02-15-1923
10794,Policewomen,90,0,02-09-1974
95997,The Pillow Book,126,0,05-12-1996
12794,The Flash 2 - Revenge of the Trickster,88,0,09-18-1991
261813,Angus,90,0,09-15-1995
71847,Felix and Meira,105,0,01-11-2015
115046,Island of Love,113,0,06-12-1963
41965,I Saw Mommy Kissing Santa Claus,100,0,10-23-2002
9801,Valley Girl,99,350000,04-08-1983
5206,The Taking of Power by Louis XIV,90,0,10-08-1966
48564,Cold Fever,85,0,02-10-1995
298459,Barry Munday,95,0,03-13-2010
4141,Hannah's Law,88,5000000,06-09-2012
131504,Aaaaaaaah!,80,0,08-28-2015
84407,One Track Heart: The Story of Krishna Das,74,0,05-08-2013
30526,An Englishman in New York,75,0,04-27-2009
185460,Land,76,415000,05-02-2010
214472,Autumn Ball,123,0,09-13-2007
174645,Snow on the Pines,92,0,04-09-2013
51423,Tristan & Isolde,125,31000000,04-07-2006
138754,Max,111,20000000,06-26-2015
79553,Naked Paradise,80,0,06-13-2002
156084,Kilometre Zero,91,0,05-12-2005
12476,Happy Accidents,110,0,01-25-2000
1626,My Side of the Mountain,100,0,01-01-1969
51272,The Cuckoos,97,0,05-04-1930
34069,New Nightmare,112,14000000,10-13-1994
63290,The Art of War III: Retribution,88,0,01-01-2009
256166,James Gandolfini: Tribute To A Friend,35,0,12-22-2013
11888,Frontera,103,0,07-31-2014
87774,The Party,99,1500000,04-04-1968
412302,Big Shot: Confessions of a Campus Bookie,88,0,03-31-2002
15482,Amnesia: The James Brighton Enigma,90,0,01-01-2005
54700,Slaying the Badger,77,0,07-22-2014
11423,Fast Food,92,0,04-28-1989
165550,Black & White & Sex,92,0,01-27-2012
131689,Paperhouse,92,0,01-01-1988
91343,Bridget Jones: The Edge of Reason,108,50000000,11-10-2004
159365,The Boss of It All,95,3000000,09-21-2006
10723,Villa Rides,125,0,05-29-1968
35801,Next Time I'll Aim for the Heart,111,5100000,11-12-2014
26914,Shoot 'Em Up,86,39000000,07-26-2007
24257,Meet Me in Las Vegas,112,0,03-09-1956
18925,The Pruitt-Igoe Myth,79,0,01-20-2012
29313,Pentathlon,101,0,01-01-1994
32924,Willow Creek,80,0,05-02-2013
44449,The Roller Skate Craze,1,0,08-02-1907
27735,Java Heat,104,0,03-06-2013
25467,Beyond,99,3000000,12-10-2010
149026,Good Luck. And Take Care of Each Other,100,914,10-19-2012
358353,The Front Line,133,10000000,07-20-2011
38898,The Town That Was,71,0,09-07-2007
63229,The Hidden,96,0,10-30-1987
16465,Vivre Sa Vie,85,64000,09-20-1962
228384,Wolfy,88,0,10-01-2009
94393,Cargo,120,0,09-24-2009
48319,Workingman's Death,122,0,11-25-2005
106682,Murder by Natural Causes,100,0,02-17-1979
38960,Snow Dogs,99,33000000,01-18-2002
21410,Bucktown,94,0,07-02-1975
60700,Gemini,92,0,03-12-2017
12270,Return of the Killer Tomatoes!,98,0,04-22-1988
38468,The Presence,83,0,08-04-2010
80677,Memories of Murder,129,2800000,04-24-2003
11071,Provocateur,103,0,05-19-1998
173962,The Wicked,105,800000,03-20-2013
89065,It's a Small World,74,0,06-24-1950
15512,Benaam,117,0,10-18-1974
274131,Bulletproof,84,25000000,09-06-1996
36137,Dr. Jekyll and Mr. Hyde,89,0,05-17-2008
26280,Troll 2,95,0,10-12-1990
23367,The Endless Summer 2,109,0,06-03-1994
72185,Facing the Giants,111,100000,09-29-2006
77606,Ella y el miedo,87,0,06-17-1964
62728,Catchfire,98,0,04-03-1990
43799,The Monster,2,0,08-14-1903
99729,Wonderful World,89,0,01-01-2009
11129,Before I Self Destruct,79,0,11-16-2009
394260,T.R. Baskin,90,0,10-20-1971
330348,Bound & Babysitting,85,1600000,04-01-2015
221,Night Train,93,0,09-06-1959
350594,Good King Dagobert,112,0,08-22-1984
375384,The Infernal Caldron,1,0,10-17-1903
54277,Eltern,90,0,11-14-2013
41970,The Savage Innocents,110,0,03-20-1960
14543,Joyride,93,0,01-01-1997
254800,The Comeback,100,0,06-16-1978
47452,A Song for Martin,118,0,03-16-2001
442750,Zatôichi's Vengeance,83,0,05-03-1966
84562,Sorry for the Disturbance,120,0,09-01-2008
8282,CSNY-Déjà Vu,96,0,01-25-2008
48995,The Jade Mask,66,0,01-26-1945
45192,The Law,126,0,01-25-1959
57664,Them!,94,23000000,06-16-1954
69798,Brothers Karamazov,232,0,12-25-1968
258255,Beautiful City,101,0,02-20-2005
54054,Monsters vs Aliens,94,175000000,03-19-2009
220782,Forbidden,0,0,04-01-1954
317683,Nordsee ist Mordsee,87,0,04-02-1976
15477,I Killed My Mother,96,0,06-05-2009
270383,Bandslam,111,20000000,08-06-2009
57144,Winnie the Pooh and Tigger Too,25,0,09-20-1974
23566,Right on Track,89,0,03-21-2003
26957,Brighton Rock,111,0,09-13-2010
36643,That Uncertain Feeling,84,0,04-20-1941
430419,Central Airport,72,0,04-15-1933
84617,Human Traffic,99,600000,06-04-1999
11008,Sweet Dreams,131,0,11-10-2016
27123,The Wait,100,0,09-17-2015
27757,Rebel Without a Cause,111,1500000,10-27-1955
88950,Hitlar,0,0,01-01-1980
83718,Lie Detector,4,0,07-22-2011
275647,Zatôichi's Cane Sword,93,0,01-03-1967
6917,The Last of England,87,0,08-23-1987
21039,The Matrix Revisited,123,0,11-19-2001
342381,Breaking Through,84,0,08-19-2015
20309,Love and Death on Long Island,93,0,01-01-1997
27568,The Hippopotamus,86,0,03-19-2017
374739,Vine of the Soul: Encounters with Ayahuasca,52,0,07-23-2010
1702,Summer Hours,100,0,03-05-2008
47261,The Democratic Terrorist,96,0,08-21-1992
11619,El profe,120,0,04-07-1971
115353,From Hell to Texas,100,0,06-01-1958
41382,The Inbetweeners Movie,97,0,08-19-2011
16222,Mischief Night,88,0,05-20-2014
51285,One for the Money,91,40000000,01-26-2012
64215,Eco-Pirate: The Story of Paul Watson,110,0,11-10-2011
28772,Password: Uccidete agente Gordon,95,0,03-29-1966
19075,Love and a .45,101,0,11-23-1994
385320,A Daughter's Nightmare,90,0,05-03-2014
33049,Rob the Bank,88,0,02-25-1964
302579,Barbie and the Three Musketeers,81,0,09-15-2009
132030,Puppet Master 4,79,0,11-24-1993
404461,The World Is Not Enough,128,135000000,11-08-1999
31948,Lone Wolves,87,0,12-13-2016
41461,The Dot and the Line: A Romance in Lower Mathematics,10,0,12-31-1965
2503,Major Payne,95,0,03-24-1995
33729,The Trench,98,0,09-17-1999
18731,The Little Engine That Could,30,0,01-01-1991
10997,'Gator Bait,88,0,06-01-1974
10159,What Happened Was...,91,0,09-09-1994
18181,Life May Be,102,0,06-21-2014
1698,The Gate,85,2500000,04-21-1987
44806,Rogue Trader,101,0,01-01-1999
21409,Bad,17,2000000,08-31-1987
12779,Say It Isn't So,95,25000000,03-12-2001
337550,Panic in Year Zero!,93,0,07-05-1962
60202,Flower Shop Mystery: Mum's the Word,0,0,01-17-2016
17375,Death Machine,117,0,12-23-1994
10545,Carancho,107,0,05-06-2010
176896,Flushed Away,85,149000000,10-22-2006
111650,One Damned Day at Dawn... Django Meets Sartana!,97,0,06-13-1970
30500,Lottery Ticket,99,0,08-20-2010
20693,Whatever It Takes,94,15000000,03-31-2000
34282,PG 16...,89,0,09-16-2010
32261,Laddaland,117,0,04-28-2011
332835,One Night in Mongkok,110,0,05-15-2004
43566,A Midsummer Night's Dream,143,0,10-09-1935
43199,Zoombies,90,0,04-29-2016
374614,The Heavenly Body,95,0,03-23-1944
44570,Naturally Native,107,700000,10-08-1999
44656,The Green Elephant,86,0,01-01-1999
18167,The Curse of Robert the Doll,90,0,09-12-2016
136146,Gray Lady Down,111,0,03-10-1978
27046,The Iceman Cometh,239,0,11-10-1973
46466,The Bourne Ultimatum,115,70000000,08-03-2007
20551,Come Blow Your Horn,112,0,06-05-1963
51249,Last Hero in China,111,0,04-01-1993
242076,Farewell My Concubine,171,0,09-16-1993
61863,The Rundown,104,85000000,09-26-2003
16130,Manda Bala (Send a Bullet),85,0,01-20-2007
40864,Anatomy,103,0,02-03-2000
15789,12th & Delaware,90,0,04-01-2010
25018,The Window,85,0,09-07-2008
37472,Swept Away,89,10000000,10-11-2002
81720,Flatland,36,0,01-01-2007
2669,Macaroni,104,0,10-24-1985
26378,Rolling,90,500000,01-01-2007
17832,The Hunchback of Notre Dame,91,100000000,06-21-1996
16632,Heavy Metal Britannia,90,0,03-07-2010
38828,It Happened in Europe,100,0,11-19-1948
36342,To Gillian on Her 37th Birthday,93,0,10-18-1996
76477,Santos,100,0,10-10-2008
96382,Whistle Down the Wind,99,0,07-25-1961
61813,Scandal,115,0,03-03-1989
368942,Piku,123,5500000,05-08-2015
11752,Before and After,108,35000000,02-23-1996
142971,The Eddy Duchin Story,123,0,01-01-1956
50072,Dater's Handbook,84,0,01-30-2016
52263,Autohystoria,95,0,01-27-2007
335509,My Little Bride,115,0,01-01-2004
10034,Another 9 1-2 Weeks,105,0,06-12-1997
99329,Inside,8,0,06-01-2002
2014,The Irony of Fate. The Sequel,125,5000000,12-21-2007
25994,The Children of the Century,135,0,09-13-1999
81390,Ernest Goes to School,89,0,12-14-1994
413579,Alabama Moon,99,0,09-27-2009
172631,The Bag Man,108,0,02-28-2014
81895,Invisible Mom,91,0,05-20-1997
44541,La Classe Américaine,72,0,12-30-1993
56744,Last Cowboy Standing,123,2270000,09-04-2009
318373,A Goofy Movie,78,0,04-07-1995
17110,Leatherface: Texas Chainsaw Massacre III,81,0,01-12-1990
319352,Ip Man 2,109,12902809,04-21-2010
79365,Gangster Story,65,75000,12-01-1959
48784,The Bounty,132,25000000,05-04-1984
306758,They Made Me a Criminal,92,0,01-28-1939
134693,Kull the Conqueror,95,0,08-29-1997
61864,100 Days with Mr. Arrogant,95,3200000,01-16-2004
365183,Left Behind III: World at War,95,0,01-01-2005
14398,Each Dawn I Die,92,0,08-19-1939
12531,Saint Maybe,95,0,11-22-1998
87533,Obsessed,96,0,09-22-2002
40127,Dream Man,0,0,01-01-1995
39283,A Quiet Passion,125,8138338,10-07-2016
360809,Cheeky Girls,97,0,07-17-2008
288694,Grace Kelly,100,0,02-21-1983
95043,Forbidden,85,0,01-09-1932
110204,Amityville: Dollhouse,93,0,10-02-1996
98870,Below the Sea,78,0,03-28-1933
46106,High Heels and Low Lifes,86,0,07-16-2001
28380,The Money Order,90,0,11-27-1968
17143,The Edge of Heaven,122,3800000,09-27-2007
49559,The Winter Guest,108,0,12-27-1997
12763,A Lonely Place to Die,99,4000000,04-09-2011
173732,Best Worst Thing That Ever Could Have Happened...,96,0,10-09-2016
262390,Family Weekend,105,0,03-28-2013
347938,MacGyver: Lost Treasure of Atlantis,93,0,05-14-1994
168,Reformat the Planet,0,0,01-01-2008
35075,Murder in Greenwich,89,0,11-15-2002
46986,Young Tiger,87,0,01-14-2015
10842,One Point O,92,0,03-19-2004
57965,The Birth of the Tramp,52,0,12-29-2013
340223,The Jayne Mansfield Story,100,0,10-29-1980
877,Six Men Getting Sick,4,200,01-01-1967
246299,Somewhere Only We Know,110,0,02-14-2015
27738,Heathens and Thieves,0,0,08-01-2012
670,Out of It,100,0,10-10-1978
37454,Killing Them Safely,100,0,04-17-2015
15185,Gang Related,102,0,10-08-1997
60285,The Apartment,116,0,07-27-1996
31161,Bulletproof,94,5000000,04-20-1988
65442,Art of the Devil,96,0,05-14-2004
17589,Carnosaur,83,1000000,05-21-1993
10938,Pikadero,98,0,09-18-2015
67,La trattativa,108,0,10-02-2014
311301,The Devil,119,0,01-01-1972
216652,The Killing Game,90,0,10-30-2011
44052,Think Of Me,103,0,10-15-2011
283792,Caterpillar,87,0,08-14-2010
147169,The Silent Scream,87,0,11-23-1979
213831,Fast Track: No Limits,96,0,02-21-2008
44480,Secret Defense,170,0,03-18-1998
122800,Take the Lead,108,30000000,03-17-2006
8893,Bang Bang,80,0,01-01-1971
18150,112 Weddings,115,0,06-13-2014
105991,11.22.63,432,30000000,02-15-2016
39074,Star Trek IV: The Voyage Home,119,24000000,11-25-1986
8986,Leaves from Satan's Book,121,0,01-24-1920
343112,Flirt,85,0,09-14-1995
269258,Strange Circus,108,0,12-24-2005
40804,Red Like the Sky,0,0,10-17-2006
205410,Harry & Snowman,84,0,01-01-2015
56608,Scarface,90,0,04-09-1932
129415,Young Bride,76,0,04-07-1932
51290,Russkies,99,0,11-06-1987
33784,Oldboy,120,3000000,01-01-2003
26886,Maigret Lays a Trap,119,0,01-29-1958
97251,Pierrepoint: The Last Hangman,98,0,12-07-2005
154582,Alvarez Kelly,116,0,10-01-1966
22476,Adrenaline Drive,112,0,06-12-1999
129564,Breaking the Surface,92,0,10-25-2006
121725,Mrs Brown,105,0,07-18-1997
22609,Beautiful Thing,90,0,06-21-1996
1721,Paradise Now,90,0,02-14-2005
20777,As We Were Dreaming,117,0,02-10-2015
146030,Mike Birbiglia: My Girlfriend's Boyfriend,75,0,08-22-2013
270672,Black Widow,95,0,10-28-1954
159412,Ο Θανάσης στη χώρα της σφαλιάρας,88,0,07-25-1976
224076,Under the Lighthouse Dancing,94,0,10-15-1997
17445,Drew: The Man Behind the Poster,97,0,08-16-2013
275771,Education for Death,10,0,01-15-1943
60531,Freelancers,96,11000000,08-10-2012
369363,It's Hard Being Loved by Jerks,118,0,09-17-2009
37038,Planet B-Boy,98,0,03-21-2008
10160,La Rizière,0,0,05-02-2012
109445,The Bedroom Window,112,0,01-16-1987
11415,Milk Money,108,0,08-31-1994
262474,Man Vs.,87,1500000,06-02-2015
111771,Head Full of Honey,139,0,12-25-2014
15411,Gorgo,78,0,02-02-1961
258945,The Smart Set,80,0,03-24-1928
125806,Darkness Falls,90,0,08-27-1999
50268,Katt Williams: Kattpacalypse,60,0,08-25-2012
62,Artois the Goat,110,50000,09-01-2009
350499,Huset vid vägens ände,73,0,01-29-2003
42576,Bright Future,92,0,01-18-2003
91737,Faces of Death: Fact or Fiction?,54,0,01-01-1999
110227,Artists Under the Big Top: Perplexed,103,0,08-29-1968
9719,Infestation,93,0,02-05-2009
60843,Property Is No Longer a Theft,126,0,10-03-1973
207413,Life Back Then,131,0,11-19-2011
393445,Dil Bole Hadippa!,148,0,09-18-2009
61738,All the Way Boys,106,0,12-22-1972
401061,The Killing Room,93,0,01-16-2009
38983,Summer,80,0,06-10-1976
67701,The Formula,90,0,04-15-2014
22085,The Thick-Walled Room,110,0,10-31-1956
71744,The Saratov Approach,101,0,10-09-2013
31248,Green Lantern: First Flight,75,3500000,07-28-2009
39504,Comedy Central Roast of Denis Leary,99,0,08-10-2003
10665,Heartbeat Detector,143,0,09-12-2007
255388,Claude Lanzmann: Spectres of the Shoah,40,0,06-06-2015
70149,All Night Long,91,0,02-06-1962
31086,A Nightmare on Elm Street 5: The Dream Child,89,8000000,08-11-1989
35651,Frozen,102,150000000,11-27-2013
43002,House,93,3000000,02-28-1986
444935,Pro Wrestlers vs Zombies,90,230000,03-28-2014
13503,The Four Year Plan,99,0,11-16-2011
249072,Bheja Fry,95,0,04-13-2007
33583,Anything Can Happen,39,0,12-10-1995
273879,Dischord,102,0,08-01-2001
81022,Love & Passion,98,0,02-25-1987
330152,2001: A Space Odyssey,149,10500000,04-10-1968
10309,Pokémon the Movie: Hoopa and the Clash of Ages,73,150000000,07-18-2015
18224,Hercules and the Captive Women,101,0,08-19-1961
19147,The Learning Tree,107,0,08-06-1969
69406,The Borrowers,81,0,12-14-1973
20504,Pumpkin,113,0,06-28-2002
26763,Nasu: Summer in Andalusia,47,0,06-26-2003
902,I Am Breathing,72,0,09-06-2013
268666,Ae Dil Hai Mushkil,158,0,10-27-2016
68048,Forgotten Pistolero,88,0,10-17-1969
338546,Officer Downe,88,0,11-18-2016
45273,Attack the Gas Station 2,111,0,01-21-2010
78256,Right America:  Feeling Wronged,45,0,02-15-2009
11828,The Last Casino,92,0,06-26-2004
9582,Eating Out: Drama Camp,90,0,07-01-2011
55236,Ram Gopal Varma Ki Aag,163,0,01-01-2007
64998,Moolaadé,124,0,08-04-2004
2313,The Strangers,86,9000000,05-29-2008
11075,Man Alive,70,0,11-16-1945
94709,Morgen,100,0,10-01-2010
41443,Gorp,90,0,05-01-1980
48742,Time Out,134,0,09-10-2001
