actorId,movieId,,
77338,10354,,
123762,52345,,
51017,97088,,
77072,11968,,
20495,10037,,
1494446,429238,,
112887,56991,,
84973,171587,,
18082,9679,,
80017,16205,,
69865,114903,,
83131,169869,,
10696,11377,,
1181361,109453,,
1052923,75386,,
522,25722,,
2282,123047,,
2955,16523,,
1744906,36337,,
6065,2614,,
24387,93289,,
35116,7291,,
48187,7736,,
656,5902,,
10993,424488,,
141014,272548,,
3888,112,,
32153,41608,,
1763856,32577,,
1239123,118957,,
84089,209293,,
999089,11296,,
148397,60562,,
47130,88176,,
21259,12500,,
4301,4926,,
1556437,375290,,
68686,214629,,
63213,10425,,
130179,93193,,
62172,94532,,
1660822,375950,,
101895,28757,,
11851,20494,,
88980,130098,,
9029,3586,,
544224,101801,,
40009,12483,,
18918,72545,,
300166,10401,,
29930,9007,,
1785248,951,,
14503,37340,,
3317,26830,,
20425,31174,,
31528,166424,,
86267,10625,,
36327,58232,,
1126720,83817,,
4139,11455,,
13342,122331,,
1056952,17902,,
67091,68528,,
58019,341050,,
75812,55613,,
167604,348138,,
3911,44835,,
13341,28963,,
1178792,70585,,
87697,41349,,
30664,317683,,
1015532,5923,,
2411,8436,,
1454441,82703,,
7401,11543,,
95797,169,,
6164,41758,,
190895,69668,,
82816,382517,,
1335475,43738,,
77678,16007,,
1352111,26945,,
4068,113916,,
68842,183946,,
8731,50271,,
25251,115738,,
1206347,221241,,
118593,73563,,
6012,393857,,
1795082,227700,,
124261,107525,,
1230441,600,,
56565,436305,,
1032546,391438,,
16214,51823,,
1001728,136074,,
1297777,20766,,
29260,50329,,
21104,10849,,
171303,9273,,
70152,352179,,
83987,47553,,
64778,10292,,
139946,47177,,
3204,241,,
78041,14438,,
9188,286369,,
53714,314365,,
19392,16071,,
66896,37609,,
1901430,107,,
55914,15681,,
97982,174792,,
10608,18993,,
58853,331781,,
929600,63291,,
35111,76589,,
18737,41591,,
45404,321039,,
168773,14062,,
1286966,4442,,
309,8220,,
130423,44190,,
5960,13167,,
1430917,1892,,
59401,11544,,
1104323,85350,,
55258,8488,,
140138,257302,,
141,1727,,
203630,75780,,
235338,62439,,
126936,41070,,
14691,27118,,
55135,37916,,
74036,9612,,
569354,334522,,
1624624,63144,,
102013,28794,,
1828324,82708,,
205150,9493,,
23659,9384,,
60739,13313,,
3339,30137,,
6197,37749,,
1259647,38025,,
27659,81895,,
98533,15366,,
1665812,366564,,
1010181,68730,,
95716,26587,,
223175,105616,,
172790,270007,,
1427680,328595,,
1221723,40876,,
20501,43895,,
40680,10157,,
78494,15641,,
24684,5558,,
114021,2770,,
3291,712,,
986480,455043,,
40921,47003,,
1402258,87,,
1277453,59017,,
1778221,137094,,
80063,16209,,
33657,3682,,
76382,84847,,
19189,10802,,
1115154,12239,,
380051,521,,
47253,44026,,
120545,33389,,
105179,187482,,
78298,314580,,
86085,44425,,
1958,10051,,
1561391,16258,,
36927,21294,,
96593,75623,,
1347312,114150,,
86075,45002,,
1470321,331962,,
53261,331446,,
157672,90806,,
1486677,71918,,
1240252,14675,,
118,41216,,
189684,146578,,
1244120,771,,
59691,369594,,
11973,800,,
560295,145963,,
1170057,14229,,
39126,193103,,
1196727,226857,,
42802,44425,,
582902,77944,,
119548,47882,,
1045095,264309,,
119655,13481,,
1494725,2171,,
131209,51300,,
148197,47363,,
1802699,91261,,
1275494,22575,,
60292,273922,,
41316,280030,,
1138004,4561,,
1780580,102899,,
80457,16371,,
1278511,82695,,
151908,31671,,
79650,16149,,
30579,16914,,
8985,36914,,
5828,13343,,
1979,114377,,
106817,264729,,
36813,4380,,
35547,32079,,
42208,159090,,
45699,98027,,
86667,65713,,
63046,13122,,
84707,274478,,
82363,17780,,
1158068,333484,,
1574206,190847,,
1481833,336804,,
1114061,338676,,
13604,36746,,
100372,9424,,
89725,80168,,
932956,32079,,
569336,1986,,
189302,62143,,
125848,111037,,
132398,94365,,
1213613,4244,,
15412,42045,,
77164,240916,,
110907,25183,,
1435162,11778,,
46212,97987,,
55422,71394,,
44556,24260,,
95265,28000,,
1506665,29264,,
52442,49049,,
69298,127916,,
59874,9846,,
16578,33519,,
166054,63590,,
72313,290595,,
43824,22985,,
5024,34527,,
83873,1949,,
9599,9291,,
134255,23280,,
660,17086,,
35819,199687,,
1106229,136801,,
1822213,340666,,
1795548,26119,,
1219901,333127,,
1627950,38425,,
106628,6976,,
19788,42797,,
44150,28553,,
64541,71157,,
1239516,68347,,
25376,4958,,
1579567,19460,,
81493,37254,,
12110,21724,,
25810,47096,,
1294862,351964,,
239391,616,,
27616,2731,,
4890,1213,,
103949,29484,,
9857,50085,,
85957,31513,,
585673,122857,,
150442,54336,,
1314576,11928,,
1830522,21335,,
11917,45691,,
584657,248507,,
1247,369885,,
999790,57214,,
52903,85602,,
40329,4977,,
1252343,65881,,
34268,55086,,
1169735,39385,,
1056289,60665,,
1286544,251227,,
39954,252721,,
1571396,37828,,
1768415,8832,,
449513,82533,,
23633,2292,,
55174,255157,,
1872930,31965,,
560276,373397,,
83852,10030,,
53,14000,,
97260,9384,,
45192,53094,,
1318116,204611,,
225392,39979,,
94098,16867,,
1204286,105059,,
19977,283536,,
1102343,79723,,
1551304,21182,,
229632,30307,,
17648,40694,,
67392,10567,,
132190,62034,,
57340,86215,,
61011,245891,,
553562,192644,,
1879913,373569,,
1473937,173294,,
33850,10285,,
27393,33733,,
552197,12493,,
11071,1611,,
16004,95012,,
12889,17796,,
164723,108553,,
7906,46869,,
1775917,31246,,
7084,510,,
1433495,121530,,
72786,57967,,
83237,232860,,
29623,3022,,
34485,346489,,
88461,52429,,
1392605,106646,,
86231,20495,,
17578,64386,,
61613,57816,,
40180,13321,,
1574552,11973,,
1278555,82695,,
14501,6105,,
1359892,13514,,
1211925,12094,,
2481,32617,,
14304,10910,,
124261,40660,,
1730644,14794,,
131573,452,,
982089,242,,
2202,13812,,
1283945,68728,,
94516,15006,,
19547,124623,,
1001626,18509,,
1737055,308266,,
108588,303858,,
1329662,27505,,
1498700,383538,,
6181,26149,,
1879914,325373,,
132720,121052,,
1141817,82450,,
103522,320037,,
363929,356057,,
136132,125553,,
24812,32261,,
1676270,3176,,
69718,19900,,
564316,26680,,
25072,96399,,
29698,9427,,
60881,297806,,
120107,38310,,
1579126,371647,,
1187602,293028,,
1517367,219335,,
17578,19345,,
1889016,354282,,
1218736,27353,,
1471396,16442,,
57012,36800,,
239271,72976,,
111457,11044,,
1650474,137669,,
19257,25010,,
23625,75595,,
6519,168114,,
75204,13776,,
934045,18947,,
221078,320302,,
7132,9767,,
41227,106280,,
17857,345323,,
162312,47364,,
114402,147810,,
74193,32164,,
79991,284293,,
53507,388237,,
63791,77883,,
1180636,258521,,
62590,14444,,
131170,9462,,
113308,34851,,
53905,56321,,
47085,17819,,
1595615,347848,,
8874,312167,,
3205,565,,
1438911,199575,,
96697,57082,,
1415786,2463,,
1645752,57568,,
1072,32047,,
16936,22121,,
83586,19899,,
228975,177865,,
1467545,85350,,
89837,654,,
590901,80990,,
5182,12617,,
1388803,203793,,
1032173,12149,,
449513,242083,,
1146818,131815,,
110204,39459,,
42671,217708,,
37884,22376,,
33732,108512,,
1301883,27444,,
95612,49334,,
1795,23943,,
63792,10120,,
20628,140161,,
1747273,340945,,
63208,184322,,
222685,55589,,
6841,898,,
40621,284460,,
113001,209901,,
378,80368,,
178018,3586,,
48,41215,,
17413,11001,,
104582,85968,,
41903,158900,,
1421029,108200,,
73457,21862,,
1354,110,,
10159,678,,
1127088,121848,,
1370967,369594,,
34036,278283,,
43775,46849,,
1709,12145,,
12998,10150,,
1279471,3683,,
1027195,22537,,
93239,32990,,
1047684,72993,,
504,3586,,
136917,23761,,
961,57342,,
120474,33708,,
116661,190163,,
101001,28503,,
1714652,168530,,
98479,29437,,
11628,5551,,
219496,8619,,
466505,292834,,
14670,68721,,
90682,266433,,
136895,61523,,
1088121,26679,,
103022,12775,,
1815113,84328,,
34983,36257,,
947905,22586,,
63209,231082,,
200573,262528,,
13550,16351,,
553950,10494,,
97222,126712,,
1423660,323929,,
1641041,258227,,
191198,11665,,
7543,552,,
1737,28307,,
1271790,115046,,
32677,38670,,
1183140,52277,,
142282,27201,,
1522198,45225,,
10158,29966,,
16119,14931,,
30292,22994,,
1482904,42553,,
30215,43781,,
79945,30427,,
1018,11196,,
562290,34658,,
18616,23759,,
3897,1817,,
84422,19265,,
1059889,19545,,
110758,59388,,
27545,339984,,
31536,3293,,
1936,48955,,
10916,39386,,
18473,76025,,
52443,12499,,
1372553,295621,,
87747,71990,,
93919,13559,,
10478,77261,,
1480060,354979,,
59824,64854,,
13294,27017,,
10509,64108,,
90071,275905,,
95633,26535,,
43277,294308,,
123532,63686,,
1791901,25137,,
9640,14873,,
6486,273160,,
16868,217414,,
103099,44190,,
1694033,72560,,
5301,120467,,
5740,31148,,
62919,43090,,
30560,15263,,
73671,53094,,
152864,209403,,
1039976,106219,,
222767,302435,,
14481,130064,,
123632,86284,,
31881,118009,,
22093,2160,,
1200870,159412,,
980076,12104,,
1151410,210024,,
1078574,10202,,
32436,33740,,
65642,47237,,
94399,74911,,
1158460,54155,,
58123,49239,,
129598,40922,,
14686,43498,,
1386322,312221,,
150976,70202,,
40221,45588,,
3978,72976,,
1464441,11698,,
85138,40534,,
82929,1124,,
13555,97829,,
1844027,33762,,
7447,94363,,
123992,40428,,
1008334,92983,,
78229,14456,,
5763,58655,,
975692,105981,,
937676,46368,,
67988,36561,,
25029,2444,,
8265,14799,,
104243,28938,,
1544598,355600,,
1210449,15548,,
48048,48214,,
1906732,407334,,
103176,26201,,
3291,35196,,
3799,592,,
12820,219166,,
262394,166472,,
1227384,36912,,
153933,9398,,
3242,111625,,
19646,3934,,
21624,19052,,
35747,19658,,
157146,335988,,
40623,80806,,
95054,31498,,
114,9830,,
189712,51239,,
84154,19147,,
1327733,123103,,
78578,79,,
399957,21282,,
4307,12639,,
58114,14749,,
52415,33215,,
4785,241939,,
40352,4978,,
144381,93560,,
28255,13713,,
77485,28503,,
23915,11231,,
34485,10423,,
126638,9806,,
24240,115547,,
1069550,67328,,
1508581,415665,,
42626,256196,,
83644,70057,,
85023,19654,,
656,15029,,
59695,105404,,
7666,199151,,
934113,81792,,
38037,1941,,
34574,76804,,
85286,34433,,
108126,25771,,
11500,11120,,
1065730,20458,,
1495839,85265,,
1812,2056,,
146012,52452,,
12359,1487,,
1366818,52705,,
136105,43643,,
4307,143092,,
5621,345944,,
65866,42013,,
97657,40767,,
9599,642,,
54649,25594,,
1120775,513,,
4392,302,,
137577,46871,,
58478,33009,,
118355,18665,,
34745,77448,,
64439,257648,,
79957,1891,,
2714,17209,,
1617287,374458,,
11110,10482,,
1365437,13371,,
153716,242097,,
7708,16351,,
100022,280617,,
3140,16703,,
74022,54328,,
1671,55154,,
59258,41156,,
17343,47866,,
1512289,9631,,
3127,98499,,
167926,20723,,
1341809,191096,,
219809,11054,,
1126722,147868,,
22603,25807,,
1756552,287623,,
19537,98566,,
1205276,24684,,
38068,74545,,
23987,21769,,
552071,23609,,
19137,5205,,
2628,125759,,
12519,15359,,
78925,14752,,
33938,99229,,
937906,89868,,
89708,23049,,
1070855,155,,
586747,21494,,
2744,8220,,
116321,37959,,
2780,37352,,
7904,253639,,
1641685,27,,
1247909,212167,,
109627,38722,,
1704623,419430,,
3051,50700,,
4795,16436,,
1152827,9474,,
1344072,210024,,
1183939,170309,,
185102,10861,,
8517,18539,,
120690,273096,,
46617,42062,,
29068,41965,,
146035,33693,,
976457,29542,,
118300,33166,,
1756042,376866,,
1303569,21193,,
1819783,423988,,
1733,20471,,
1756942,94241,,
3300,374430,,
100203,68736,,
118340,37656,,
19463,107076,,
3541,339397,,
1285592,157370,,
32138,38726,,
19107,85290,,
40275,150093,,
14300,31561,,
552474,41821,,
1505972,358430,,
21136,274504,,
1568311,38360,,
1330300,83754,,
210157,13090,,
149984,54083,,
5049,25832,,
593868,82394,,
69405,47891,,
1410029,16991,,
1544339,371003,,
1671667,301608,,
7268,13201,,
236594,63197,,
682,5653,,
584287,92254,,
175628,52395,,
59673,9828,,
1623845,204802,,
1359515,42241,,
118452,43833,,
1078826,28752,,
1370,8410,,
13656,11596,,
1748637,17709,,
171652,12473,,
86762,83435,,
97315,27464,,
131192,259300,,
210050,39210,,
101678,115834,,
144675,26449,,
5888,431,,
2772,27033,,
1475581,342474,,
54708,325133,,
70851,41120,,
41274,95493,,
122268,39125,,
136196,46460,,
118755,44943,,
11662,24071,,
1562096,177677,,
14688,56151,,
10734,10724,,
1703311,70816,,
100806,23286,,
31512,5237,,
1260481,239563,,
38334,19365,,
11086,310135,,
49895,35838,,
149214,227552,,
1727764,431714,,
49021,248934,,
1174768,213015,,
152628,1649,,
2047,262841,,
592667,72083,,
939051,53544,,
15196,29805,,
1544017,24392,,
35597,41275,,
10025,36362,,
1163024,89708,,
11514,7518,,
90114,23404,,
61510,68734,,
6106,67849,,
1090719,56325,,
129492,114083,,
1208676,23431,,
31748,22376,,
18557,40585,,
1370709,26370,,
1910,26133,,
87131,11774,,
136529,174784,,
57127,10590,,
550398,33005,,
585700,31359,,
1347546,14923,,
945445,22167,,
1862218,42762,,
1424749,191121,,
1164931,347413,,
59315,10425,,
27738,296,,
1897171,188758,,
85972,20931,,
38299,9045,,
39214,201284,,
1829631,377275,,
945409,61473,,
52508,28635,,
105870,98120,,
170293,10012,,
1415401,92332,,
76997,15866,,
1020699,7461,,
6751,9879,,
77721,14868,,
64122,33352,,
27011,19052,,
662,794,,
1547,3076,,
563935,118946,,
3347,70192,,
16350,2455,,
88735,17058,,
16028,42466,,
1174001,680,,
34268,48127,,
12876,10942,,
1094772,336271,,
57755,86838,,
1075770,21515,,
145922,20525,,
191201,1018,,
1672160,376261,,
1276748,2897,,
6163,9919,,
119592,84332,,
87853,75179,,
8978,10988,,
18545,265,,
17346,334531,,
555099,201223,,
142544,155288,,
5472,127374,,
104800,96482,,
4259,41441,,
86863,25936,,
37916,4546,,
1351373,44321,,
63544,10285,,
21383,402,,
1588348,58625,,
28416,120328,,
12792,23531,,
1406682,102041,,
31531,327418,,
56365,201085,,
11390,2525,,
9806,42634,,
64888,113219,,
8891,101897,,
79196,24253,,
10806,47250,,
1184081,50571,,
3371,77198,,
78080,40722,,
1587179,34101,,
1692782,264999,,
85519,63825,,
191835,82667,,
1856811,50767,,
89300,60011,,
1106859,289390,,
116125,11235,,
1300227,28026,,
973674,117751,,
62824,36550,,
41297,14566,,
70131,19884,,
71580,57212,,
147085,19912,,
1799835,411013,,
1384558,302376,,
1641,19155,,
12643,33788,,
231170,110924,,
1219514,274,,
225013,56815,,
91491,9659,,
13820,43266,,
60379,9912,,
18316,9349,,
1547563,85844,,
81378,133121,,
1533619,1439,,
1558944,87093,,
10132,218408,,
968007,142402,,
14979,255388,,
34818,118953,,
23706,339988,,
1153677,136743,,
12311,830,,
1042152,49767,,
239450,126432,,
50625,25627,,
54696,40048,,
146564,15711,,
1026173,133643,,
7498,24241,,
35759,26277,,
114767,33393,,
48525,6183,,
1276228,241070,,
1467581,74135,,
14974,2094,,
11148,47608,,
1716776,275601,,
1055157,33,,
131757,43219,,
34994,4680,,
1092484,29481,,
6952,43912,,
17402,296099,,
45477,49845,,
1651551,254194,,
44248,116494,,
119986,22584,,
148603,18690,,
4154,2360,,
136198,46460,,
107793,177494,,
63936,33331,,
133921,55534,,
17419,68734,,
17772,216138,,
10383,35203,,
1212551,10423,,
3776,32689,,
15274,44772,,
12272,29084,,
148387,41348,,
100623,33721,,
78938,150049,,
30900,29167,,
1230626,11465,,
66790,10728,,
569844,36618,,
96674,13517,,
35,5228,,
17773,134602,,
1201865,402042,,
22128,30128,,
6937,73430,,
1127164,60366,,
19551,92796,,
1114855,42399,,
70839,149763,,
54652,8346,,
1136060,337965,,
1817764,192695,,
27383,200867,,
7450,20379,,
19394,44635,,
235147,22025,,
130990,180048,,
20671,17495,,
97314,109711,,
52032,23847,,
235125,137002,,
84935,52827,,
15508,11281,,
120385,401698,,
68307,29917,,
35849,43896,,
119894,87909,,
198149,160297,,
3763,122487,,
21595,345916,,
54922,183836,,
1337228,329134,,
224286,79777,,
571332,25525,,
1062405,37724,,
190895,48231,,
938,561,,
11885,17585,,
1572969,10637,,
558953,36887,,
12446,34461,,
96004,187,,
2283,82703,,
144797,26893,,
1434000,33644,,
3905,328448,,
1754485,302699,,
1313455,68173,,
1458834,700,,
24556,115834,,
1467026,336004,,
115550,138486,,
11621,63709,,
16560,10972,,
1554158,397837,,
335,35219,,
95455,71841,,
3784,5558,,
3196,11635,,
12515,65114,,
20603,105404,,
1543580,200645,,
1237316,17352,,
1774431,332794,,
1202981,15092,,
17420,773,,
42566,54405,,
22093,4825,,
1216752,9798,,
35159,31909,,
4158,27583,,
94399,130090,,
74222,202839,,
22169,139170,,
20405,74461,,
1506683,358644,,
15032,14771,,
9045,70190,,
1447351,43837,,
108860,32099,,
1047407,289,,
571499,64246,,
24899,24365,,
56804,21521,,
1720249,68351,,
110899,87229,,
8637,53800,,
1673515,28571,,
1853724,33365,,
1743678,140607,,
1668460,5172,,
8329,29427,,
567272,42767,,
2575,63340,,
80692,159281,,
1062051,202744,,
1466630,268920,,
1741299,198210,,
1781485,99424,,
1848079,9454,,
55152,102382,,
119996,234356,,
947752,27804,,
1197358,10138,,
147532,79723,,
120543,87881,,
68472,15981,,
153387,56165,,
101596,81541,,
10205,8326,,
3891,15149,,
96997,27042,,
986982,336776,,
200237,301629,,
1005347,67375,,
127226,22449,,
2879,61535,,
538297,2207,,
7505,871,,
1506525,206192,,
95266,126797,,
218689,10938,,
35081,330947,,
4078,44697,,
1258951,60775,,
1376625,278990,,
130495,83817,,
13786,43228,,
1289605,252171,,
36938,49125,,
1434486,315837,,
63311,12225,,
58804,267935,,
76465,30709,,
130423,108266,,
50575,967,,
72661,96133,,
81249,335310,,
10874,23629,,
119000,37873,,
68718,11240,,
5320,139609,,
195525,259453,,
194895,114299,,
1397642,157849,,
1467911,85350,,
145251,27372,,
83390,18643,,
143602,25626,,
928572,22954,,
10767,42371,,
1875,159,,
131852,23717,,
1650290,50268,,
46992,8316,,
100681,28812,,
1177316,1271,,
64212,33843,,
59262,13692,,
1564312,210577,,
1617456,4944,,
1773864,11397,,
229466,44408,,
9572,17667,,
589118,13813,,
76533,14301,,
558015,370902,,
626031,83459,,
1701137,23423,,
102371,77334,,
1781692,2001,,
74278,95140,,
121953,74465,,
1279604,13613,,
140114,380754,,
83259,106944,,
8976,41659,,
13359,53230,,
126564,37376,,
65561,11023,,
121323,29100,,
142744,10612,,
10669,13496,,
1706959,195276,,
105276,21710,,
290,12767,,
2714,26515,,
1465971,9040,,
650,1883,,
1208306,169310,,
51990,88005,,
229,168210,,
85958,39871,,
11160,755,,
122995,70925,,
146182,597,,
40451,4935,,
8977,17443,,
1557248,139571,,
18686,25636,,
12302,42759,,
2782,3575,,
1427291,103850,,
88622,15969,,
557523,69928,,
96685,26964,,
388,2309,,
1144931,76640,,
124855,43806,,
1207723,45132,,
122577,39260,,
93004,20158,,
578508,63849,,
20284,80973,,
550689,105680,,
8789,14650,,
559457,283995,,
140481,18060,,
24199,2357,,
1148230,86821,,
109833,274857,,
57453,60071,,
583507,76775,,
90643,31995,,
153591,42780,,
60875,36141,,
223038,220005,,
227674,58296,,
132918,2143,,
1230,17711,,
1162,48661,,
975692,16442,,
1134506,46111,,
136895,122884,,
74641,13555,,
74367,15167,,
70899,7183,,
319947,80521,,
120560,72207,,
34364,30588,,
12815,52639,,
1218218,396810,,
1693761,209401,,
1522260,340230,,
17753,140276,,
1422628,270081,,
77080,255885,,
10132,4614,,
1806607,10513,,
182287,97630,,
15762,349158,,
1867403,31651,,
77160,45971,,
45453,14522,,
163711,1597,,
127895,33045,,
156004,109391,,
1338518,257568,,
80726,79887,,
3036,242076,,
64930,11135,,
184796,26425,,
74344,346808,,
38425,18501,,
77160,116973,,
1243,8916,,
91949,63088,,
75121,300693,,
1163328,289039,,
1271081,11,,
26724,52776,,
117955,288585,,
24629,26691,,
54753,8372,,
121953,5178,,
158079,276536,,
555043,16061,,
156616,286256,,
1534585,19997,,
20365,51787,,
7125,269981,,
84213,15789,,
1648553,381028,,
45589,2268,,
14704,60662,,
13511,12761,,
96991,14924,,
1752319,11247,,
33308,11358,,
8854,9591,,
582702,77883,,
31164,38867,,
89819,48844,,
20,43074,,
86663,45590,,
18420,1659,,
1245330,107235,,
1292379,214314,,
120070,4952,,
113603,19963,,
120818,37698,,
54292,199977,,
72313,674,,
105810,84087,,
18613,6593,,
71009,11945,,
162783,331446,,
11221,22829,,
1500292,198795,,
108620,409,,
1188489,17734,,
121122,3083,,
9137,15477,,
1504337,58129,,
98778,150658,,
1552148,273899,,
152559,604,,
79991,123105,,
89673,24807,,
85862,20278,,
56497,8991,,
81167,242683,,
63522,214030,,
178748,512,,
3007,99920,,
1091252,4824,,
1128174,46591,,
198133,35824,,
31717,11170,,
86069,19636,,
10427,5002,,
144363,50182,,
64929,33076,,
1820120,74549,,
52792,458506,,
7026,253161,,
70520,25048,,
154917,138376,,
14256,967,,
10839,14141,,
1353505,268159,,
34117,56558,,
38001,168541,,
6463,576,,
15199,1052,,
30123,86600,,
72095,18840,,
1201138,322850,,
975692,39314,,
120153,38327,,
2282,11826,,
81039,27329,,
1039680,106136,,
72494,412120,,
932076,376570,,
9998,93394,,
111715,2976,,
126080,41289,,
54696,55721,,
1109652,59706,,
16927,41580,,
82834,177440,,
137217,46686,,
569938,45341,,
26715,16214,,
230665,107096,,
139599,34148,,
11085,825,,
1021743,99819,,
999519,5548,,
154575,287821,,
52018,47320,,
2630,126306,,
1139873,218898,,
1777524,38557,,
50656,34530,,
106119,48834,,
117525,46529,,
17087,1775,,
63436,1450,,
119763,26743,,
1732771,58447,,
20379,1975,,
1155687,84198,,
1499593,11222,,
63210,245685,,
929686,83501,,
1753659,40364,,
43893,55123,,
70601,11822,,
141418,12309,,
87320,21244,,
571451,74183,,
486,244539,,
26724,78128,,
1511188,64458,,
935578,26743,,
931785,408435,,
166682,146778,,
64741,10285,,
1530854,256913,,
143746,50530,,
388,36328,,
588335,79935,,
5049,25021,,
4068,25694,,
223444,41228,,
13645,391975,,
4743,322,,
37286,24003,,
29719,15144,,
83777,47354,,
78892,406431,,
114744,53034,,
66776,262,,
42074,5204,,
54502,8328,,
1411063,244063,,
72873,276902,,
30530,56558,,
79380,16122,,
1046520,109455,,
97965,61702,,
15091,295490,,
4610,306964,,
139137,172533,,
544480,51959,,
968367,347689,,
1052746,111650,,
1334637,154371,,
75309,14013,,
821,2608,,
20141,182756,,
1491689,283445,,
61265,9973,,
1490721,329815,,
231607,22623,,
13969,127040,,
2201,46041,,
56710,9064,,
586951,246741,,
1434369,320011,,
32022,3480,,
21163,17037,,
1393342,10400,,
1050312,80585,,
27260,10354,,
1478382,257091,,
1326866,340230,,
1868382,183962,,
96999,27042,,
14666,43804,,
28778,262357,,
11066,37233,,
89684,98125,,
998002,374609,,
464993,89857,,
2436,84912,,
62234,10032,,
1635407,35552,,
93163,13580,,
63441,45075,,
33241,11560,,
18914,1685,,
1245367,284427,,
1969,171,,
1899428,393877,,
64457,435,,
6084,9690,,
13353,118536,,
1282200,158936,,
1753582,80585,,
1372185,2567,,
10257,274415,,
17185,17187,,
1852709,1923,,
54812,243938,,
77133,19373,,
4494,310,,
13352,259325,,
1270997,40092,,
136482,10328,,
13967,215471,,
1041608,33028,,
290112,367536,,
151386,10571,,
30017,43825,,
4966,210940,,
5644,9375,,
1179243,330070,,
1879797,13241,,
582605,1164,,
56824,37536,,
76811,14392,,
106918,99104,,
229302,62071,,
1131969,151731,,
103490,200862,,
10775,118887,,
1104514,78363,,
17486,7211,,
39182,2501,,
33967,43370,,
932886,202764,,
43836,149793,,
89822,46909,,
36668,10503,,
156586,14801,,
134820,40716,,
109561,54054,,
967133,56152,,
63280,15166,,
71283,12109,,
590197,69921,,
5960,62184,,
29124,109716,,
1094385,397517,,
550584,20431,,
1161931,224084,,
29915,260891,,
89637,41055,,
1178520,28258,,
114760,182873,,
1282333,141901,,
20212,31146,,
20239,11979,,
7166,9464,,
173866,24021,,
11786,11281,,
32915,46853,,
132197,45099,,
47468,280996,,
1236394,367536,,
29579,53527,,
24274,2360,,
1514433,20668,,
96974,186988,,
1098596,43984,,
222122,305642,,
939842,24805,,
1728875,10035,,
41784,3003,,
30296,43188,,
1459885,246403,,
7685,36373,,
1190398,20899,,
1364066,98548,,
4959,46828,,
236565,114838,,
67850,253851,,
16475,4995,,
1061942,268618,,
58965,49162,,
1171407,16177,,
12950,8348,,
1599036,408,,
20469,18096,,
1424208,198277,,
14254,12208,,
81580,17288,,
87723,231811,,
34280,53522,,
1675355,26142,,
1465268,27380,,
1329,32338,,
1441923,8883,,
7053,12582,,
60874,72331,,
64212,22112,,
5444,52369,,
98102,69150,,
138091,47149,,
115625,265018,,
36283,4307,,
1413771,242224,,
12850,30071,,
182372,5503,,
50683,6436,,
4572,489,,
10076,135921,,
1163475,40829,,
1712858,348396,,
65471,355008,,
1232526,9398,,
122982,51366,,
35551,22821,,
1457224,397422,,
1228960,9449,,
938880,22074,,
5320,1421,,
64154,253153,,
44795,13611,,
3359,46971,,
8799,9524,,
32364,38985,,
164809,31773,,
183434,56195,,
102753,39225,,
41283,47871,,
1480047,1593,,
126683,27171,,
51539,18045,,
1511414,112200,,
452696,291869,,
454163,301671,,
20016,193380,,
1720248,68351,,
89999,41058,,
1063,18172,,
37146,4412,,
13313,61411,,
1432558,327225,,
21731,10808,,
1357455,406808,,
34748,29021,,
17866,9344,,
170635,345914,,
5826,43882,,
68653,67375,,
99791,28131,,
98102,32053,,
139618,157841,,
1676477,13078,,
27709,185248,,
77920,40752,,
6951,261023,,
118762,207909,,
124652,15374,,
73931,215797,,
234532,435707,,
89760,49834,,
9112,31251,,
1108120,259720,,
1793169,10437,,
173839,86821,,
1123871,20504,,
1125,180863,,
47001,78329,,
1105440,122089,,
5759,45949,,
5401,13861,,
10169,28981,,
33768,43226,,
27788,48341,,
1077937,15139,,
3712,10431,,
1348871,39005,,
2714,10774,,
32203,356500,,
62715,39451,,
1200631,10353,,
74748,138103,,
145804,15090,,
75214,26571,,
149894,118412,,
534,272,,
59017,14047,,
56358,101852,,
1681204,1164,,
1725862,371464,,
154680,10590,,
1794103,21862,,
1357661,38017,,
81054,37842,,
91740,166452,,
1079658,84079,,
1212168,1891,,
1194930,211059,,
156828,1824,,
1170143,157293,,
87824,121230,,
1049938,157847,,
1118969,77128,,
16501,10069,,
1299968,256108,,
556356,293238,,
1296081,254689,,
36278,73921,,
20318,2251,,
980225,313108,,
550965,297633,,
30262,184936,,
63681,11821,,
1725868,239573,,
1361117,290789,,
120874,16427,,
46691,128113,,
20806,210479,,
18391,76117,,
1481,18517,,
200286,119552,,
1672920,3592,,
146020,87825,,
1417083,246699,,
30002,106113,,
1378296,250777,,
11366,47946,,
5376,11529,,
1031943,244517,,
7710,5691,,
444956,598,,
81934,184936,,
933142,36093,,
53818,86979,,
1010443,821,,
1179846,22490,,
7331,37300,,
113695,17334,,
52332,18423,,
559948,108017,,
1448493,934,,
1109596,392790,,
17578,32088,,
42160,5236,,
4443,11478,,
213448,43876,,
11207,12444,,
1206614,24831,,
32649,87462,,
270080,10795,,
212103,38984,,
290112,317114,,
572633,49935,,
139493,280019,,
29578,28423,,
1662630,390747,,
84932,19614,,
1034504,265449,,
3244,22356,,
496731,195589,,
74876,46616,,
31364,84633,,
1883265,10867,,
90658,1824,,
189367,60759,,
1032,56591,,
91657,171274,,
1237533,12797,,
1710851,392788,,
1187768,105079,,
12077,124623,,
85785,209232,,
54115,85699,,
102304,210653,,
103,58884,,
75334,13778,,
1149330,167673,,
